4624  1.93693
4640  1.94656
4656  2.7882
4672  1.53768
4688  1.80924
4704  1.88485
4720  1.83898
4736  1.98819
4752  1.99376
4768  2.2966
4784  1.88216
4800  2.38901
4816  2.17895
4832  1.3837
4848  2.04725
4864  2.04987
4880  2.058
4896  2.06697
4912  2.07853
4928  2.08285
4944  2.08421
4960  2.10353
4976  2.09695
4992  2.11656
5008  2.29563
5024  1.9482
5040  2.12201
5056  2.12722
5072  2.13007
5088  2.13822
5104  2.15521
5120  2.17477
5136  2.16007
5152  2.17654
5168  2.16606
5184  2.18906
5200  2.18841
5216  2.85655
5232  1.54941
5248  2.19702
5264  2.21635
5280  2.22789
5296  2.24236
5312  2.2427
5328  2.24653
5344  2.25366
5360  2.29286
5376  2.24704
5392  2.27741
5408  3.13728
5424  1.4316
5440  2.29533
5456  2.30209
5472  2.32967
5488  2.32182
5504  2.33161
5520  2.32718
5536  2.34186
5552  2.34279
5568  2.33537
5584  2.35149
5600  2.37311
5616  2.37977
5632  2.37768
5648  3.14851
5664  1.62856
5680  2.37919
5696  2.39794
5712  2.40422
5728  2.94647
5744  1.86515
5760  2.42212
5776  2.44744
5792  2.44551
5808  2.48619
5824  2.4558
5840  2.49185
5856  2.46979
5872  2.50204
5888  2.48748
5904  2.51372
5920  2.49731
5936  2.52932
5952  2.5059
5968  2.54847
5984  2.5195
6000  2.56108
6016  2.52276
6032  2.5869
6048  2.54019
6064  2.56383
6080  2.56843
6096  2.56896
6112  2.57883
6128  2.59456
6144  2.6114
6160  3.3477
6176  1.85839
6192  2.61302
6208  2.62665
6224  2.63555
6240  2.65295
6256  2.66473
6272  2.63963
6288  2.65139
6304  2.63905
6320  2.6651
6336  2.67868
6352  2.67633
6368  2.72858
6384  2.69048
6400  2.71514
6416  2.71568
6432  2.71778
6448  2.74104
6464  2.73409
6480  2.72184
6496  2.73768
6512  3.4694
6528  2.02567
6544  2.8076
6560  2.76541
6576  2.78539
6592  2.79514
6608  2.80008
6624  2.80131
6640  2.80025
6656  2.81394
6672  3.0215
6688  2.62548
6704  2.83827
6720  2.84074
6736  2.85447
6752  2.87208
6768  2.87273
6784  2.86755
6800  2.89827
6816  2.89207
6832  2.88262
6848  2.90698
6864  2.90208
6880  2.91602
6896  2.92287
6912  2.94077
6928  2.95413
6944  2.95112
6960  2.95111
6976  3.57334
6992  2.63222
7008  2.84703
7024  2.80631
7040  2.98172
7056  2.98284
7072  3.01022
7088  3.0001
7104  3.00623
7120  3.00421
7136  3.02196
7152  3.14566
7168  3.4271
7184  3.22123
7200  2.35328
7216  3.05004
7232  3.06334
7248  3.07795
7264  3.08163
7280  3.08005
7296  3.08826
7312  3.08483
7328  3.09697
7344  3.10551
7360  3.81268
7376  2.47205
7392  3.12511
7408  3.13842
7424  3.14521
7440  3.15948
7456  3.1592
7472  3.7003
7488  2.6824
7504  3.20008
7520  3.19687
7536  3.20962
7552  3.72986
7568  2.68078
7584  3.21696
7600  3.21801
7616  3.23204
7632  3.23659
7648  3.24202
7664  3.25831
7680  3.25967
7696  3.26733
7712  3.2699
7728  3.27934
7744  3.37793
7760  3.31514
7776  3.3307
7792  4.15775
7808  2.49394
7824  3.31093
7840  4.00179
7856  2.68812
7872  3.33533
7888  3.35846
7904  3.37487
7920  3.36204
7936  3.37298
7952  3.3885
7968  3.38149
7984  3.38246
8000  3.38558
8016  3.39918
8032  3.41038
8048  3.41764
8064  3.41776
8080  3.42703
8096  3.4266
8112  3.44258
8128  3.45608
8144  3.4521
8160  4.29055
8176  2.65782
8192  3.79733
Allocated  -1.56842e+09
